time [s],Force [kN],Transducer [mm]
131.1582,-356.98972000000003,-0.69839805
131.3584,-357.89404,-0.70005804
131.55858999999998,-358.73337000000004,-0.70140213
131.75879,-359.37415,-0.70261061
131.95898,-360.14322000000004,-0.70328116
132.15918,-360.85745,-0.70504993
132.35938000000002,-361.69501,-0.70628673
132.55957,-362.51855,-0.70769489
132.75977,-363.22675,-0.70871115
132.95996,-364.0914,-0.71013123
133.16016000000002,-364.72567999999995,-0.71106255
133.36035,-365.62592,-0.71263015
133.56055,-366.42896,-0.71405768
133.76074,-367.01254,-0.71534067
133.96094,-368.02087,-0.71640909
134.16113,-368.83905,-0.71768016
134.36133,-369.56683,-0.71855336
134.56152,-370.32156000000003,-0.72086006
134.76172,-371.02701,-0.72215348
134.96191000000002,-371.82147000000003,-0.72284043
135.16211,-372.59698,-0.72420239
135.3623,-373.47772000000003,-0.7260411999999999
135.5625,-374.27719,-0.72709769
135.7627,-375.05905,-0.7284984
135.96289,-375.87906,-0.72951615
136.16308999999998,-376.47213999999997,-0.73018968
136.36328,-377.52542,-0.73233694
136.56348,-378.16855,-0.73389709
136.76367,-378.95435,-0.73423982
136.96387,-379.60562000000004,-0.73567629
137.16406,-380.48117,-0.73749572
137.36426,-381.26569,-0.73858351
137.56445,-382.06644,-0.74020773
137.76465,-382.67145,-0.74132085
137.96483999999998,-383.51514,-0.74252188
138.16504,-384.36267000000004,-0.74344873
138.36523,-385.16489,-0.74497908
138.56543,-385.89063,-0.74585825
138.76563000000002,-386.69268999999997,-0.74794739
138.96582,-387.44025,-0.7490918000000001
139.16602,-388.16931,-0.75018555
139.36621,-389.15072999999995,-0.75181127
139.56641000000002,-389.8855,-0.752379
139.7666,-390.58466,-0.7542029
139.9668,-391.46106000000003,-0.75512379
140.16699,-392.31479,-0.75644702
140.36719,-393.05646,-0.75862259
140.56738,-393.62241,-0.75980127
140.76758,-394.55597,-0.76149255
140.96777,-395.23708999999997,-0.76118559
141.16797,-396.13156000000004,-0.76359808
141.36816000000002,-396.92319,-0.76450557
141.56836,-397.57956,-0.76576024
141.76855,-398.39789,-0.76733083
141.96875,-399.13361000000003,-0.76860636
142.16895,-400.00864,-0.77030957
142.36914,-400.69473,-0.77090114
142.56933999999998,-401.39847000000003,-0.77188462
142.76953,-402.38184,-0.77372938
142.96973,-403.06015,-0.77498853
143.16992,-403.91266,-0.77592731
143.37012,-404.59775,-0.7776767
143.57031,-405.39954,-0.77882409
143.77051,-406.12671,-0.77951103
143.9707,-407.01526,-0.7813558
144.1709,-407.85837000000004,-0.78273267
144.37108999999998,-408.52319,-0.78384429
144.57129,-409.49216,-0.78535229
144.77148,-410.20392000000004,-0.78641474
144.97168,-410.95569,-0.78769028
145.17188000000002,-411.65323,-0.78883171
145.37207,-412.4361,-0.79007447
145.57227,-413.36287999999996,-0.79195052
145.77246,-413.94943,-0.79277307
145.97266000000002,-414.83698,-0.79432577
146.17285,-415.65497,-0.79573095
146.37305,-416.32162,-0.79647005
146.57324,-417.21536000000003,-0.79849213
146.77344,-417.95392000000004,-0.79976618
146.97363,-418.6796,-0.80110133
147.17383,-419.53943,-0.8019045
147.37402,-420.30521,-0.80364197
147.57422,-421.14767,-0.80529451
147.77441000000002,-421.91864000000004,-0.80626756
147.97461,-422.56032999999996,-0.8075729
148.1748,-423.51175,-0.80875009
148.375,-424.28101,-0.81015378
148.5752,-425.04635999999994,-0.81137717
148.77539,-425.72095,-0.81267655
148.97558999999998,-426.38045999999997,-0.81359297
149.17578,-427.21063,-0.81553161
149.37598,-428.1503,-0.81674457
149.57617,-429.01030999999995,-0.81844777
149.77637,-429.69897000000003,-0.81880689
149.97656,-430.40402,-0.81997067
150.17676,-431.2464,-0.82210153
150.37695,-432.02927,-0.82351863
150.57715,-432.76334,-0.8245184999999999
150.77733999999998,-433.58139000000006,-0.82648098
150.97754,-434.39429,-0.82718432
151.17773,-435.12512000000004,-0.82886368
151.37793,-435.94879000000003,-0.82976073
151.57813000000002,-436.75134,-0.83103925
151.77832,-437.49377000000004,-0.83192587
151.97852,-438.30072,-0.83425939
152.17871,-439.06485,-0.83521754
152.37891000000002,-439.85031,-0.83629489
152.5791,-440.59085,-0.83828717
152.7793,-441.41388,-0.83908737
152.97949,-442.10687,-0.84068477
153.17969,-442.83365,-0.84171742
153.37988,-443.70682,-0.84318072
153.58008,-444.57712000000004,-0.84393173
153.78027,-445.40622,-0.84596723
153.98047,-446.23199000000005,-0.84722787
154.18066000000002,-446.90805,-0.84838718
154.38086,-447.67047,-0.84962249
154.58105,-448.56381,-0.85117668
154.78125,-449.30852999999996,-0.85254014
154.98145,-450.02707000000004,-0.85323453
155.18164,-450.77695,-0.85486621
155.38183999999998,-451.52410999999995,-0.85635036
155.58203,-452.34747000000004,-0.85756928
155.78223,-453.12717000000004,-0.8592844000000001
155.98242,-453.85327,-0.85987449
156.18262,-454.72964,-0.86159855
156.38281,-455.52463,-0.86282641
156.58301,-456.1842,-0.86411536
156.7832,-457.08304000000004,-0.86629838
156.9834,-457.65479000000005,-0.86682588
157.18358999999998,-458.55002,-0.86863041
157.38379,-459.45407,-0.86969435
157.58398,-460.21090999999996,-0.87071508
157.78418,-460.90143,-0.87209046
157.98438000000002,-461.57343,-0.87295622
158.18457,-462.44754000000006,-0.87428093
158.38477,-463.28082,-0.87656379
158.58496,-464.07165999999995,-0.87730139
158.78516000000002,-464.81515999999993,-0.87887198
158.98535,-465.66144,-0.88041127
159.18555,-466.47632000000004,-0.88170618
159.38574,-467.34975999999995,-0.88295341
159.58594,-467.97949000000006,-0.88432878
159.78613,-468.83455999999995,-0.88574141
159.98633,-469.45807,-0.88645518
160.18652,-470.26800999999995,-0.8877784
160.38672,-471.21454000000006,-0.88977814
160.58691000000002,-471.716,-0.89103729
160.78711,-472.56259000000006,-0.89228898
160.9873,-473.26995999999997,-0.89294314
161.1875,-474.28528,-0.8946835999999999
161.3877,-475.022,-0.89568794
161.58789,-475.75079000000005,-0.89712739
